Country,Year,soc_age_dependency,env_co2_cba,env_co2_gdp,env_co2_capita,env_co2_pba,soc_edu_compul_yrs,gov_cpi_aop,gov_cpi_eop,gov_inflation,gov_corruption,gov_account_bal,gov_export_price,soc_female_mgrs,soc_broadband,gov_gdp_capita,gov_gdp_const,gov_gdp_growth,gov_gdp_ppp_const,gov_gdp_ppp_curr,soc_gini_index,gov_effectiveness,soc_immun_dpt,soc_immun_hepb,soc_immun_measles,soc_mort_infant,soc_internet_users,soc_life_expect,soc_edu_low_sec,soc_mort_maternal,soc_mort_general,soc_mort_road,soc_mort_poison,soc_mort_u5_tot,soc_mort_u5_fem,soc_mort_u5_male,env_nd_gain_idx,soc_mort_neonatal,soc_net_migration,soc_open_defec,soc_water_basic,soc_sanit_basic,soc_water_safe,soc_sanit_safe_rur,soc_sanit_safe_urb,env_pm25_exp,gov_pol_stability,soc_pov_190,soc_pov_national,soc_edu_pre_dur,soc_edu_pri_dur,soc_sanit_improved,soc_women_parl,soc_health_exp,gov_real_gdp_gr,gov_reg_quality,env_renew_elec,env_renew_cons,gov_rd_expend,gov_researchers,gov_rule_law,soc_gpi_primary,soc_gpi_pri_sec,soc_gpi_secondary,soc_edu_sec_dur,soc_youth_idle,soc_suicide_rate,gov_terms_trade,soc_unempl_gen,soc_unempl_ilo,soc_unempl_nat,soc_unempl_y_ilo,soc_unempl_y_nat,gov_voice_acc,gov_esg_score,tour_arrivals,tour_nights,tour_avg_stay,population,tour_night_pop,tour_arrival_pop,area_km2,tour_arr_density,tour_night_density,gov_reer,log_arrivals,arrivals_per_capita,arrivals_per_km2
Greece,2019,57.2897,144176.6,0.1715,5.7472,93500,10,121.476,119.765,3.831,56.6667,-4584000000,132.7578,30.54,38.3566,19332.053,19216.676,2.385,33502.7506,31927.3792,33.1,64.7619,99,96,97,3.5,75.7,81.639,93.9473,5,93.9311,8.3,0.23,4.1,3.8,4.4,58.7092,2.5,36762,0,100,98.9903,98.9812,85.37275,96.1484,14.9419,54.2453,0.7,17.7,6,6,90.6072,20.6667,3.9975,2.277,70,33.2085,18.5,1.275,3644.6008,57.619,1.0051,0.9761,0.9495,6,12.977,5.08,98.0045,50.8705,17.045,17.045,34.754,34.894,72.4638,46.5,34202053,143594467,4.198416597974396,10721582,13.393029778627819,3.1900192527557967,131694,259.708513675642,1090.364534451076,98.14147,17.34779625870893,3190.0192527557965,259.708513675642
Greece,2020,57.6385,144859.6,0.1606,4.8953,93500,10,119.943,116.903,2.914,57.1429,-13840000000,123.2665,28.441,39.7876,17839.122,17486.9514,-8.471642,30487.1129,29533.0877,33.6,67.1429,99,96,97,3.4,78.1,81.2878,93.2228,7,93.9311,8.3,0.3,4,3.7,4.3,59.1933,2.4,6353,0,100,98.9937,98.9304,86.2114,96.7496,14.4089,51.4151,0.8,19.6,6,6,91.343,21.6667,5.14,-8.61561,71.4286,36.5812,20.1,1.5115,4008.1846,60,1.0076,0.98,0.9549,6,13.53,4.42,96.068,50.8705,15.899,15.899,33.74,33.871,77.7778,49.35119999999999,10104236,38475016,3.807810506405432,10698599,3.596266763526701,0.9444447819756587,131694,76.72510516804107,292.1546615639285,96.66249,16.128465398794383,944.4447819756588,76.72510516804107
Greece,2021,58.3823,145151.2,0.1529,5.128,93500,10,120.632,121.999,6.251,59.5238,-15258000000,165.1958,29.441,41.9213,20456.642,19232.9684,9.9847,33531.1551,33531.1551,32.9,66.6667,99,96,97,3.3,78.5,80.0829,94.0471,9,93.9311,8.3,0.19,3.9,3.6,4.2,59.675,2.4,-135666.92,0,100,98.9972,98.8796,86.73435,97.3509,14.4089,50.9434,0.6,18.8,6,6,92.0762,21.6667,5.4394,8.654,66.1905,40.5425,21.5,1.4578,4244.3682,60.4762,1.0076,0.98,0.9549,6,12.048,4.68,95.6069,50.8705,14.656,14.657,35.39,35.525,77.7778,49.35119999999999,18015347,73886813,4.101326108234274,10569207,6.990762220855358,1.7045126469753122,131694,136.79702188406458,561.0491973818093,94.60403,16.706734619213393,1704.5126469753122,136.79702188406458
Greece,2022,58.9229,145151.2,0.1466,5.2633,93500,10,131.85,131.235,8.797,56.6038,-23390000000,165.1958,33.735,42.923,20942.384,20595.4953,7.0843,35906.6128,38969.0222,32.9,66.9811,99,96,97,3.3,83.2,80.7878,95.2339,10,93.9311,8.3,0.19,3.8,3.5,4.1,59.5326,2.3,-53997,0,100,99.0006,98.8796,87.37540000000001,97.3509,14.4089,50,0.6,18.8,6,6,92.1604,21,4.5972,5.744,67.4528,40.5425,22.671,1.486,4926.7808000000005,59.434,1.0076,0.98,0.9549,6,11.352,4.68,95.6069,50.8705,12.426,12.426,31.29,31.369,77.7778,49.35119999999999,31413356,132745904,4.225779124013365,10436882,12.718923525244417,3.009841061727056,131694,238.53293240390602,1007.9874861421173,94.77294,17.262743742594743,3009.841061727056,238.53293240390602
Greece,2023,58.9062,145151.2,0.1347,4.966,93500,10,137.328,136.075,6.027,58.0189,-16322000000,165.1958,31.359,43.7095,23388.611,21139.1917,2.6399,36854.5042,41181.9912,32.9,57.5472,99,96,97,3.2,85,81.5366,95.2339,5,93.9311,8.3,0.19,3.7,3.4,4,59.5326,2.3,-135666.92,0,100,99.0006,98.8796,87.37540000000001,97.3509,14.4089,54.0284,0.6,18.8,6,6,92.1604,23,4.5972,2.332,70.7547,40.5425,25.269,1.486,4926.7808000000005,57.0755,1.0076,0.98,0.9549,6,12.505,4.68,95.6069,50.8705,11.066,11.023,26.642,26.618,79.4118,48.15,35782424,147209821,4.114025953076851,10405588,14.14718908724812,3.4387700147267024,131694,271.7088401901377,1117.8172202226374,93.07246,17.392967409041667,3438.7700147267024,271.7088401901377
Hungary,2000,46.5135,64598.52,0.2631,5.8249,72700,13,57.864,60.001,4.967,75.5319,-4015000000,28.6147,34.193,0.046183999999999996,4624.923,8967.6963,4.7509,22142.3343,11854.6834,29.9,81.9672,99,87.5,99,8.7,7,71.2463,95.174,14,76.5433,12.7,0.58,10.1,9.1,11,56.5747,5.7,13414,0,99.9646,98.0437,86.6313,63.7774,66.7609,20.6558,78.836,0.1,13.5,7,4,65.704,8.6667,4.6664,4.409,82.0652,0.6905,5.2,0.791,1411.9982,73.1343,0.9811,0.9989,1.0079,8,15.388,33.26,97.512200000000007,82.3957,6.563,6.563,12.848,12.261,85.0746,40.24,6731870,20429967,3.0348130608582755,10210971,2.000785919380243,0.6592781430874693,93012,72.37636003956479,219.6487227454522,82.49824,15.722363671898897,659.2781430874694,72.37636003956479
Hungary,2001,46.0797,68268.95,0.2592,5.9878,74800,13,63.16,64.091,3.979,74.2739,-3131000000,30.8914,37.647,0.3087,5274.516,9354.4808,4.3131,23097.3523,13211.8271,29.9,81.7944,99,87.5,99,8.1,14.5,72.2488,95.174,13,76.909,13.5,0.95,9.5,8.6,10.4,57.2604,5.4,10386,0,99.9647,98.043,86.6396,63.3919,66.5381,20.8202,84.92065,0.1,13.5,7,4,65.4265,8.6667,4.5668,4.062,84.27585,0.7058,5.1,0.9131,1440.8611,76.1194,0.9815,0.9988,1.0073,8,13.766,29.7,97.2321,84.7994,5.671,5.671,11.026,10.707,85.5721,36.84,6072820,18648371,3.0707926465793487,10187576,1.8305012890210586,0.5961005836913511,93012,65.29071517653637,200.49424805401455,88.86379,15.619333799721135,596.1005836913511,65.29071517653637
Hungary,2002,45.7484,71081.26,0.2433,5.9037,73100,13,66.483,67.179,4.114,73.0159,-4289000000,35.0343,37.86,1.0994,6647.318,9825.9432,5.04,24261.4505,14526.3883,29.9,81.6216,99,88,99,7.6,16.7,72.3488,95.174,13,77.0429,16.1,0.71,9,8.1,9.8,57.5462,5.1,2822,0,99.9651,98.0396,86.6756,63.0064,66.3152,21.1522,91.0053,0.1,13.5,7,4,65.1598,9.0674,4.9306,4.73,86.4865,0.6555,5.2,0.9836,1473.6954,79.1045,0.9822,0.9988,1.0067,8,13.745,28.52,97.1584,84.3366,5.608,5.608,11.744,11.419,86.0696,36.26,6175880,18449935,2.987417987396128,10158608,1.8161873162149775,0.607945498044614,93012,66.39874424805402,198.36080290715176,96.6815,15.6361621023664,607.9454980446139,66.39874424805402
Hungary,2003,45.5261,77104.64,0.2443,6.187,76100,13,69.584,71.028,3.578,74.0741,-6811000000,43.7397,37.191,2.6146,8399.771,10255.6101,4.3728,25322.3504,15479.1011,29.9,76.7568,99,91,99,7.2,21.6,72.3,95.174,13,77.2006,15.1,1.23,8.4,7.7,9.2,56.9955,4.8,13879,0,99.9655,98.0363,86.7113,62.6208,66.0924,21.5345,86.4322,0.1,13.5,7,4,64.8943,9.8446,5.6831,3.939,81.0811,0.984,5,0.9188,1499.6759,73.1343,0.9845,0.9957,1.0007,8,12.153,27.99,98.3119,82.9938,5.79,5.79,13.162,12.855,87.0647,36.54,6315494,18611114,2.9468975823585613,10129552,1.8373086983511215,0.6234721930446677,93012,67.89977637294112,200.09368683610717,95.72971,15.658516695492901,623.4721930446677,67.89977637294112
Hungary,2004,45.2883,77663.22,0.2258,6.0164,75200,13,74.282,74.9,4.073,73.8916,-8880000000,56.399,36.649,4.0761,10281.244,10792.7374,5.2374,26648.5832,16269.3088,29.9,77.1144,99,93,99,6.8,27.7,72.6488,95.174,12,77.3976,15.2,1.05,8,7.2,8.7,57.2255,4.4,16637,0,99.9659,98.033,86.7469,63.3863,67.6122,21.8498,75.2427,0.1,13.5,7,4,66.171,9.0909,5.4015,4.963,83.5821,2.7745,4.6,0.8599,1476.2664,75,0.9842,0.9883,0.9903,8,12.378,27.46,97.6105,81.7473,5.832,5.832,14.599,14.4,85.5769,37.19,6616443,18899483,2.8564415955823996,10107146,1.8699129309104667,0.6546301992669346,93012,71.13536962972519,203.19402872747602,100.94539,15.705068623470162,654.6301992669346,71.13536962972519
Hungary,2005,45.115,77466.1,0.2179,6.0676,75100,13,76.928,77.396,3.875,72.1951,-8138000000,63.879,39.4,6.4744,11200.063,11278.616,4.5019,27848.2766,17108.3406,34.7,73.5294,99,94,99,6.4,39,72.6488,95.174,13,79.6935,14.8,1,7.5,6.9,8.2,57.1875,4.1,16925,0,99.9664,98.0291,86.788,64.2077,69.1579,21.981,80.0971,0.7,15.9,7,4,67.4929,9.0909,5.6018,4.3,78.9216,5.2306,7.3,0.9195,1575.8483,75.1196,0.9796,0.9866,0.9898,8,18.792,26.35,96.2491,76.153,7.189,7.189,19.656,19.377,86.5385,35.44,7064007,19737358,2.7940739583072327,10087065,1.9566997932500683,0.7003035075118481,93012,75.94726486904915,212.20227497527202,102.84032,15.770523153768123,700.3035075118481,75.94726486904915
Hungary,2006,44.9805,74217.93,0.2078,6.0237,73900,13,79.932,82.444,3.779,73.1707,-8624000000,76.3825,40.939,11.9323,11472.076,11741.9477,4.1081,28992.2989,18383.6322,28.3,77.561,99,94,99,6.1,47.1,73.0976,95.174,12,79.9221,15.3,1.12,7.2,6.5,7.8,58.2571,3.9,19890,0,99.9669,98.0248,86.8344,65.085,70.7294,21.8234,80.6763,0.1,12.3,7,4,68.8608,10.3627,5.4722,3.934,85.2941,4.1638,7.9,0.9774,1745.0032,79.9043,0.9823,0.9879,0.9904,8,12.435,24.93,92.9421,75.91,7.494,7.494,19.377,19.147,78.8462,36.62,7182550,19652026,2.73607924762097,10071370,1.9512763407560243,0.713165140393015,93012,77.22175633251624,211.2848449662409,97.85899,15.787165170402089,713.165140393015,77.22175633251624
Hungary,2007,44.9579,74049.06,0.202,5.8805,72100,13,86.288,88.528,5.195,73.301,-10334000000,96.8287,39.04,14.4957,13920.455,11792.7713,0.4328,29117.7886,19098.6263,27.9,73.7864,99,94,99,5.8,53.3,73.1512,95.174,13,79.9411,14.7,0.94,6.8,6.2,7.4,58.1817,3.8,13697,0,99.9674,98.0205,86.8805,66.0181,72.3267,21.4476,71.9807,0.1,12.4,7,4,70.2715,11.1399,4.8834,0.332,85.9223,4.7129,9,0.9545,1731.4269,80.3828,0.9822,0.9908,0.9945,8,11.458,24.95,92.6898,76.8734,7.406,7.406,18.158,18.026,80.7692,38.02,7474329,20128534,2.6930222097528755,10055780,2.001687984422889,0.7432868459731617,93012,80.35876015997935,216.40792585902895,107.92397,15.826985041116803,743.2868459731618,80.35876015997935
Hungary,2008,45.0549,72907.99,0.1955,5.7605,70300,13,91.513,91.627,4.581,69.9029,-11838000000,110.1292,40.778,17.6763,15751.94,11932.0384,1.181,29461.656,20721.5024,27.5,73.301,99,94.5,99,5.5,61,73.7024,95.174,13,80.1708,12.3,0.72,6.5,5.9,7.1,58.2627,3.6,16166,0,99.968,98.0163,86.9262,67.0072,73.95,20.9991,71.6346,0,12.4,7,4,71.7243,11.1399,4.8022,0.993,85.4369,5.8871,9,0.9776,1845.998,80.2885,0.9869,0.9861,0.9858,8,11.463,25.34,91.8495,75.1969,7.817,7.817,19.617,19.506,76.4423,37.06,7651250,19974414,2.6106079398791047,10038188,1.989842589120666,0.7622142561984294,93012,82.2608910678192,214.75093536317894,109.88561,15.850379721845007,762.2142561984294,82.2608910678192
Hungary,2009,45.2408,66094.59,0.1871,5.1572,64200,13,95.355,96.72,3.16,69.378,-1724000000,84.2514,39.904,19.7645,13040.321,11162.056,-6.4531,27560.4756,20722.0653,27,72.2488,99,95,99,5.3,62,73.9049,95.174,13,80.3982,10.4,0.74,6.2,5.7,6.7,58.4836,3.5,17281,0,99.9685,98.0121,86.9715,68.0521,75.5991,20.6234,63.981,0.1,12.3,7,4,73.2187,11.1399,4.9098,-6.74,81.3397,8.0619,12.3,1.128,2004.5022,71.564,0.9915,0.99,0.9895,8,13.605,25.3,94.5157,66.9932,10.03,10.03,26.395,26.424,74.8815,33.16,7150612,18709746,2.616523732514084,10022650,1.8667464193601493,0.7134452465166398,93012,76.87838128413539,201.1541091472068,103.77086,15.782708645260952,713.4452465166397,76.87838128413539
Hungary,2010,45.3474,64818.12,0.1874,5.2335,64500,13,100,101.24,4.151,65.7143,-346000000,96.9127,39.963,21.6394,13171.433,11307.7162,1.305,27920.1285,21738.8966,29.4,71.7703,99,94.5,99,5.1,65,74.2073,95.174,13,82.6801,9.2,0.91,6,5.5,6.5,58.1184,3.4,10592,0,99.9689,98.0084,87.011,69.1529,77.274,20.4658,69.1943,0.1,14.1,7,4,74.7492,9.0674,4.9627,1.068,80.3828,8.0812,13.5,1.1286,2135.6335,72.0379,0.9935,0.9889,0.987,8,12.555,25.56,96.7321,65.5224,11.172,11.172,26.393,26.415,73.4597,36.17,7304010,19030734,2.6055186123786798,10000023,1.9030690229412472,0.7303993200815638,93012,78.52760934073022,204.60514772287448,107.91567,15.803934207279903,730.3993200815638,78.52760934073022
Hungary,2011,45.4921,62850.62,0.1808,5.1573,63000,13,103.929,105.364,4.669,67.7725,454000000,113.9939,38.223,23.2549,14191.149,11551.4989,2.1559,28522.0577,23029.4472,29.2,70.6161,99,95,99,5,68,74.8585,95.174,14,82.8345,8.5,0.56,5.9,5.4,6.3,58.6444,3.3,1859,0,99.9694,98.0048,87.0502,70.3096,78.9748,21.3089,70.1422,0.1,14.3,7,4,76.3196,8.8083,4.9539,1.917,80.0948,7.5187,14.7,1.1793,2309.9922,71.831,0.9953,0.986,0.982,8,13.213,25.23,97.1982,66.0645,11.029,11.029,25.957,25.978,73.2394,33.38,7586727,19434914,2.561699399490716,9971727,1.9490018128254012,0.7608237770648956,93012,81.5671848793704,208.95060852363136,107.4642,15.84191096288014,760.8237770648956,81.5671848793704
Hungary,2012,45.9183,59097.04,0.1696,4.8026,59200,13,109.812,110.609,3.842,65.4028,1459000000,105.121,36.255,24.1618,12934.984,11466.1419,-0.7389,28311.3008,23267.4484,30.8,69.6682,99,95,99,4.8,70.6,75.0634,95.174,13,83.019,8.2,0.76,5.7,5.3,6.2,58.6391,3.2,15286,0,99.9697,98.0022,87.0782,71.5222,80.7014,18.932,68.7204,0.3,15,7,4,77.9181,8.8083,4.8051,-1.339,78.673,7.6392,16.5,1.2542,2400.8943,68.0751,0.9945,0.9862,0.9826,8,14.785,25.04,96.7955,64.409,11.003,11.003,28.185,28.199,70.892,32.9,8808152,23169533,2.630464710418258,9920362,2.3355531784021593,0.8878861477030777,93012,94.69909259020342,249.10262116716123,107.25293,15.991188327805993,887.8861477030778,94.69909259020342
Hungary,2013,46.5519,57080.91,0.1566,4.5272,56500,11,111.693,111.066,3.191,64.9289,4184000000,109.1134,38.259,26.2622,13708.545,11705.0093,2.0832,28901.0934,24547.9805,31.5,71.564,99,95,99,4.7,72.6,75.5659,95.174,13,83.2252,7.8,0.55,5.6,5.1,6,58.5335,3,5635,0,99.97,97.9999,88.5991,72.7906,82.4539,17.853,70.6161,0.2,15,7,4,79.5504,8.8083,4.7899,2.032,77.7251,9.2007,17.2,1.3841,2527.8494,67.6056,0.9922,1.0015,1.0055,8,15.466,22.3,98.8242,66.7596,10.177,10.177,26.546,26.565,70.4225,29.9,9317445,24426148,2.621550006466365,9893082,2.4690129931198386,0.9418141889453661,93012,100.17465488324088,262.612867156926,104.77234,16.04739911477274,941.814188945366,100.17465488324088
Hungary,2014,47.3832,55785.86,0.1504,4.5429,57100,11,111.437,110.033,2.813,61.0577,1243000000,112.2791,37.587,26.1642,14327.786,12233.2994,4.5134,30205.506,25691.5273,30.9,72.1154,99,95,99,4.5,75.7,75.7634,95.2981,13,83.3161,8,0.51,5.3,4.9,5.8,58.3075,2.9,11581,0,99.9703,97.9977,90.114,74.115,84.2323,17.9398,68.5714,0.7,14.9,7,4,81.2201,10.0503,4.7017,4.334,75,10.7167,15.7,1.3446,2654.7954,70.6731,0.9931,1.0019,1.0059,8,13.619,20.6,99.3364,74.6954,7.725,7.725,20.378,20.393,66.5025,30.38,10132916,26053873,2.571211781485211,9866468,2.640648406298992,1.027005408622417,93012,108.94202898550725,280.1130284264396,100.57701,16.13129979133799,1027.005408622417,108.94202898550725
Hungary,2015,48.2517,58287.5,0.1538,4.8293,60100,13,111.364,110.993,2.79,60,2712000000,100,39.062,27.6322,12759.182,12717.0386,3.9543,31399.9171,26806.0446,30.4,70.9524,99,94,99,4.2,72.8,75.5683,93.6413,13,84.9348,7.8,0.41,5.1,4.6,5.5,58.1586,2.7,13856,0,99.9705,97.9955,91.6231,75.4952,86.0365,17.9803,69.5238,0.6,14.5,7,4,82.9268,10.101,4.646,3.66,74.2857,10.6358,15.6,1.3396,2569.6689,64.7619,0.9968,1.003,1.0059,8,11.581,20.01,100,78.2681,6.813,6.813,17.272,17.28,66.5025,29.92,10913250,27542898,2.523803449934712,9843028,2.7982139236015584,1.108728939915644,93012,117.33163462778997,296.1219842600955,100,16.20548829692236,1108.7289399156439,117.33163462778997
Hungary,2016,49.142,67227.66,0.1528,4.9181,60100,13,111.806,112.954,2.932,58.5714,5639000000,103.4458,37.725,28.6888,13188.503,13035.3529,2.5031,32185.8738,27941.9269,30.3,68.5714,99,94.5,99,4,79.3,76.0634,93.4739,13,85.1696,7.8,0.59,4.7,4.3,5.1,57.6671,2.5,68,0,99.9708,97.9932,93.1267,76.9473,87.8666,16.2389,66.1905,1.3,13.4,7,4,84.6758,10.101,4.7315,2.439,70,10.2126,15.3,1.1799,2625.9419,65.2381,0.9975,0.9936,0.9916,8,11.047,18.82,101.168,83.8194,5.115,5.115,12.922,12.926,59.1133,31.56,11648144,29291168,2.5146639670663413,9814023,2.9846239406612356,1.1868877829204192,93012,125.23270115683998,314.91816109749277,99.99299,16.270657497830133,1186.887782920419,125.23270115683998
Hungary,2017,49.9595,79677.41,0.1553,5.2271,60100,13,114.438,115.371,3.326,57.619,2559000000,115.5105,37.636,30.2136,14716.129,13628.4045,4.5496,33650.1905,29496.1637,30.6,68.0952,99,93.5,99,3.7,76.8,75.8171,93.6585,14,85.1426,8,0.57,4.5,4.1,4.9,57.3483,2.4,20200,0,99.9711,97.9909,94.6244,79.4093,89.9568,17.0237,74.2857,0.6,12.8,7,4,86.9046,10.0503,4.6169,4.124,72.381,10.5727,14.6,1.317,2902.2424,69.5238,0.9942,0.9991,1.0014,8,11.039,17.42,102.0222,86.7669,4.156,4.156,10.698,10.706,65.0246,29.45,12459373,31608719,2.5369429906304273,9787966,3.2293449936381062,1.2729276950900728,93012,133.95446824065712,339.8348492667613,101.35783,16.337983829291005,1272.9276950900728,133.95446824065712
Hungary,2018,50.7744,58745.54,0.1467,5.2077,60100,13,117.687,118.529,3.579,58.0952,391000000,126.5724,37.051,31.5063,16593.03,14377.4242,5.496,35499.6113,31908.8635,29.6,68.0952,99,93.5,99,3.6,76.1,76.0659,94.8708,14,85.3292,8.1,0.4,4.3,3.9,4.7,57.0533,2.3,34190,0,100,97.9885,96.1434,80.6859,90.5475,17.5019,70.7547,0.2,12.3,7,4,87.7222,12.5628,4.5547,5.606,70.9524,11.7442,13.6,1.5078,3846.4866,70.4762,0.993,0.9946,0.9955,8,10.73,17.75,101.6714,87.7548,3.708,3.709,10.149,10.169,64.0777,30.01,13116056,32830120,2.503048172407925,9775564,3.358386278275095,1.3417185954692743,93012,141.0146647744377,352.9664989463725,99.38506,16.389347762774378,1341.7185954692743,141.0146647744377
Hungary,2019,51.8662,57860.91,0.1395,5.1965,60100,13,121.656,123.264,3.831,57.619,-1055000000,125.6507,35.904,32.6466,17002.758,15083.5992,4.9117,37243.2434,35152.6037,30,68.0952,99,94,99,3.5,80.4,76.3195,95.2885,13,85.3292,7.7,0.49,4.1,3.7,4.5,57.0953,2.2,34339,0,100,97.9861,97.6296,80.6859,90.5475,14.6412,71.6981,0.3,12.3,7,4,87.7511,12.5628,4.292,5.077,72.381,13.6771,13.6,1.4729,4021.1528,68.5714,0.9866,0.9934,0.9966,8,11.002,16.65,102.0454,87.3125,3.419,3.419,11.4,11.404,58.086149999999996,31.56,13454090,33199961,2.467648202145221,9771141,3.3977568228725796,1.376921078101319,93012,144.64897002537307,356.94277082526986,99.41003,16.414793781332534,1376.921078101319,144.64897002537307
Hungary,2020,53.0183,57494.16,0.141,5.0259,60100,13,125.676,126.642,2.914,58.5714,-1498000000,122.4612,36.777,33.4922,16355.505,14437.8088,-4.2814,35648.7084,35029.9132,29.7,70,99,94,99,3.4,84.8,75.4195,93.7645,18,85.3292,7.7,0.47,4,3.6,4.4,57.2558,2.2,9147,0,100,97.9837,99.1095,80.6859,90.5475,14.1365,74.0566,0.4,12.6,7,4,87.7805,12.0603,5.1358,-4.339,66.6667,15.8288,14.8,1.5925,4309.6157,66.1905,0.9792,0.9899,0.9949,8,11.713,18.22,105.7601,87.3125,4.25,4.25,12.757,12.763,58.9372,30.79,5630715,14598682,2.5926870743768777,9750149,1.4972778364720376,0.5775004053784204,93012,60.53751128886595,156.95482303358708,94.78724,15.543747167873406,577.5004053784204,60.53751128886595
Hungary,2021,53.7759,57168.42,0.135,5.1755,60100,13,132.092,135.966,6.251,55.2381,-7524000000,144.0463,36.018,34.8392,18991.056,15521.3816,7.5051,38324.1815,38324.1815,29.2,70.4762,99,93.5,99,3.3,88.6,74.0659,98.2827,30,85.3292,7.7,0.46,4,3.6,4.3,57.5605,2.2,20372,0,100,97.9812,100,80.6859,90.5475,14.1365,73.1132,0.4,12.1,7,4,87.8104,13.0653,5.3322,7.223,67.619,19.1445,15.3,1.6438,4452.4868,67.619,0.9792,0.9899,0.9949,8,10.608,16.45,103.6967,87.3125,4.045,4.045,13.459,13.482,58.9372,31.79,6565870,17370771,2.645616041743135,9709891,1.788976930842993,0.6762042951872477,93012,70.59164408893476,186.75838601470778,94.87887,15.697395730186042,676.2042951872477,70.59164408893476
Hungary,2022,54.2214,57168.42,0.1223,4.9356,60100,13,151.404,169.345,8.797,51.4151,-15140000000,144.0463,37.056,36.5338,18555.74,16343.0587,5.2938,40353.0023,43701.9129,29.2,68.8679,99,93.5,99,3.2,89.1,75.8683,95.9374,14,85.3292,7.7,0.46,3.9,3.5,4.3,57.0648,2.2,41871,0,100,97.9787,100,80.6859,90.5475,14.1365,69.8113,0.4,12.1,7,4,87.8406,14.0704,4.8392,4.27,64.6226,19.1445,15.128,1.3947,4725.1504,63.2075,0.9792,0.9899,0.9949,8,9.897,16.45,103.6967,87.3125,3.609,3.609,10.558,10.564,59.9034,32.89,11287199,29446040,2.608799579062972,9644377,3.053182180663406,1.170339877837625,93012,121.35207285081495,316.58323657162515,91.53702,16.239179898281083,1170.339877837625,121.35207285081495
Hungary,2023,54.5703,57168.42,0.1136,4.5688,60100,13,172.87630999999993,171.36364999999998,6.027,54.717,675000000,144.0463,37.056,36.7902,22301.861,16282.8303,-0.3685,40204.2912,45021.301,29.2,62.7358,99,93.5,99,3.2,91.5,76.7707,95.9374,12,85.3292,7.7,0.46,3.8,3.4,4.2,57.0648,2.1,49213,0,100,97.9787,100,80.6859,90.5475,14.1365,72.0379,0.4,12.1,7,4,87.8406,14.0704,4.8392,-0.843,62.7358,19.1445,17.117,1.3947,4725.1504,63.2075,0.9792,0.9899,0.9949,8,9.78,16.45,103.6967,87.3125,4.107,4.107,12.802,12.806,59.3137,30.46,12202877,30488308,2.498452455105464,9592186,3.1784525446024503,1.2721685129958906,93012,131.19680256311014,327.78897346578935,103.1035,16.31718238352241,1272.1685129958905,131.19680256311014
Ireland,2000,49.1856,67768.15,0.2143,11.5166,66700,10,77.117,78.5,4.967,89.8936,615000000,62.5982,35.245,0.2698,26187.426,42643.6344,7.9548,53744.5427,30209.4656,33,89.071,86,46,79,6,17.9,76.5366,97.0164,8,88.6167,11.4,0.59,7.2,6.4,7.8,60.1925,4,31298,0,97.2117,90.5452,68.88195400000001,64.5319,55.842803,12.5488,97.8836,0.2,13.8,1,8,54.7689,12.0482,4.5726,9.403,96.7391,6.214,2,1.0838,2255.6968,92.5373,0.9869,1.028,1.0853,5,41.475079999999394,12.45,110.1933,89.8215,4.318,4.318,6.253,6.527,93.0348,14.1,6646000,29924000,4.5025579295817035,3805174,7.864029345307205,1.7465692764640985,69947,95.01479691766623,427.8096272892333,101.13081,15.709525878363111,1746.5692764640985,95.01479691766623
Ireland,2001,48.2896,70530.73,0.2138,11.9096,68700,10,80.2,81.9,3.979,89.39125000000001,195000000,67.1483,39.894,0.2698,28120.751,44196.916,3.6425,55702.1715,32576.9246,32.65,89.1301,84,46,74,5.8,23.1,77.1341,97.0038,7,88.7405,11.1,0.61,6.9,6.2,7.5,60.3025,3.9,39220,0,97.1473,90.4819,68.88195400000001,64.8751,55.842803,12.4265,97.08995,0.2,13.8,1,8,56.1241,12.0482,5.0142,5.306,97.01820000000001,5.4135,2,1.0519,2336.6511,92.78605,0.9916,1.0317,1.0886,5,41.475079999999394,12.92,109.9345,90.932,3.684,3.684,5.97344,6.177,91.2935,12.43,6353000,31547000,4.96568550291201,3866243,8.159600935585269,1.6431972848059473,69947,90.82591104693553,451.0129097745436,102.8284,15.664437857654608,1643.1972848059472,90.82591104693553
Ireland,2002,47.5613,70909.46,0.1972,11.4393,66600,10,83.958,85.6,4.114,88.8889,317000000,71.5503,38.659,0.2698,32482.159,46022.1411,4.1298,58002.5357,35222.0287,32.3,89.1892,83,46,74,5.5,25.9,77.6341,97.9726,7,89.0091,10,0.64,6.5,5.9,7.1,60.4906,3.7,34286,0,97.0826,90.4176,68.88195400000001,65.2243,55.842803,12.3041,96.2963,0.2,13.8,1,8,57.4908,13.253,5.2708,5.9,97.2973,6.8823,2.2,1.0558,2406.4954,93.0348,0.9953,1.0358,1.0945,5,13.077,11.97,109.2667,89.0177,4.216,4.216,7.354,7.818,89.5522,15.76,6476000,31609900,4.8810840024706605,3931947,8.039248748775098,1.6470211831441268,69947,92.58438532031396,451.9121620655639,105.27603,15.683613748195958,1647.0211831441268,92.58438532031396
